source|subtitle|year|label|author|statement|difficulty|rating|url|raw
2011 AMC 10|B|2011|10||"Consider the set of numbers $\{1,10,10^2,10^3, ... 10^{10} \}$. The ratio of the largest element of the set to the sum of the other ten elements of the set is closest to which integer?

$ \textbf{(A)}\  1 \qquad
\textbf{(B)}\  9 \qquad
\textbf{(C)}\  10 \qquad
\textbf{(D)}\  11 \qquad
\textbf{(E)}\ 101  $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"Consider the set of numbers $\{1,10,10^2,10^3, ... 10^{10} \}$. The ratio of the largest element of the set to the sum of the other ten elements of the set is closest to which integer?

$ \textbf{(A)}\  1 \qquad
\textbf{(B)}\  9 \qquad
\textbf{(C)}\  10 \qquad
\textbf{(D)}\  11 \qquad
\textbf{(E)}\ 101  $"
2011 AMC 10|B|2011|11||"There are $52$ people in a room. What is the largest value of $n$ such that the statement ""At least $n$ people in this room have birthdays falling in the same month"" is always true?

$ \textbf{(A)}\  2 \qquad
\textbf{(B)}\  3 \qquad
\textbf{(C)}\ 4  \qquad
\textbf{(D)}\  5 \qquad
\textbf{(E)}\  12 $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"There are $52$ people in a room. What is the largest value of $n$ such that the statement ""At least $n$ people in this room have birthdays falling in the same month"" is always true?

$ \textbf{(A)}\  2 \qquad
\textbf{(B)}\  3 \qquad
\textbf{(C)}\ 4  \qquad
\textbf{(D)}\  5 \qquad
\textbf{(E)}\  12 $"
2011 AMC 10|B|2011|12||"Keiko walks once around a track at exactly the same constant speed every day. The sides of the track are straight, and the ends are semicircles. The track has width 6 meters, and it takes her 36 seconds longer to walk around the outside edge of the track than around the inside edge. What is Keiko's speed in meters per second?

$ \textbf{(A)}\ \frac{\pi}{3}  \qquad
\textbf{(B)}\ \frac{2\pi}{3}  \qquad
\textbf{(C)}\  \pi \qquad
\textbf{(D)}\ \frac{4\pi}{3}  \qquad
\textbf{(E)}\  \frac{5\pi}{3} $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"Keiko walks once around a track at exactly the same constant speed every day. The sides of the track are straight, and the ends are semicircles. The track has width 6 meters, and it takes her 36 seconds longer to walk around the outside edge of the track than around the inside edge. What is Keiko's speed in meters per second?

$ \textbf{(A)}\ \frac{\pi}{3}  \qquad
\textbf{(B)}\ \frac{2\pi}{3}  \qquad
\textbf{(C)}\  \pi \qquad
\textbf{(D)}\ \frac{4\pi}{3}  \qquad
\textbf{(E)}\  \frac{5\pi}{3} $"
2011 AMC 10|B|2011|13||"Two real numbers are selected independently at random from the interval [-20, 10]. What is the probability that the product of those numbers is greater than zero?

$ \textbf{(A)}\  \frac{1}{9} \qquad
\textbf{(B)}\ \frac{1}{3}  \qquad
\textbf{(C)}\  \frac{4}{9} \qquad
\textbf{(D)}\ \frac{5}{9}  \qquad
\textbf{(E)}\  \frac{2}{3} $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"Two real numbers are selected independently at random from the interval [-20, 10]. What is the probability that the product of those numbers is greater than zero?

$ \textbf{(A)}\  \frac{1}{9} \qquad
\textbf{(B)}\ \frac{1}{3}  \qquad
\textbf{(C)}\  \frac{4}{9} \qquad
\textbf{(D)}\ \frac{5}{9}  \qquad
\textbf{(E)}\  \frac{2}{3} $"
2011 AMC 10|B|2011|14||"A rectangular parking lot has a diagonal of $25$ meters and an area of $168$ square meters. In meters, what is the perimeter of the parking lot?

$ \textbf{(A)}\  52 \qquad
\textbf{(B)}\  58 \qquad
\textbf{(C)}\ 62  \qquad
\textbf{(D)}\  68 \qquad
\textbf{(E)}\ 70  $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"A rectangular parking lot has a diagonal of $25$ meters and an area of $168$ square meters. In meters, what is the perimeter of the parking lot?

$ \textbf{(A)}\  52 \qquad
\textbf{(B)}\  58 \qquad
\textbf{(C)}\ 62  \qquad
\textbf{(D)}\  68 \qquad
\textbf{(E)}\ 70  $"
2011 AMC 10|B|2011|15||"Let @ denote the ""averaged with"" operation: $a$ @ $b$ = $\frac{a+b}{2}$. Which of the following distributive laws hold for all numbers $x,y$ and $z$?

I. x @ (y+z) = (x @ y) + (x @ z)
II. x + (y @ z) = (x + y) @ (x + z)
III. x @ (y @ z) = (x @ y) @ (x @ z)

$ \textbf{(A)}\  \text{I only} \qquad
\textbf{(B)}\ \text{II only}   \qquad
\textbf{(C)}\  \text{III only}  \qquad
\textbf{(D)}\  \text{I and III only}  \qquad
\textbf{(E)}\ \text{II and III only}   $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"Let @ denote the ""averaged with"" operation: $a$ @ $b$ = $\frac{a+b}{2}$. Which of the following distributive laws hold for all numbers $x,y$ and $z$?

I. x @ (y+z) = (x @ y) + (x @ z)
II. x + (y @ z) = (x + y) @ (x + z)
III. x @ (y @ z) = (x @ y) @ (x @ z)

$ \textbf{(A)}\  \text{I only} \qquad
\textbf{(B)}\ \text{II only}   \qquad
\textbf{(C)}\  \text{III only}  \qquad
\textbf{(D)}\  \text{I and III only}  \qquad
\textbf{(E)}\ \text{II and III only}   $"
2011 AMC 10|B|2011|16||"A dart board is a regular octagon divided into regions as shown. Suppose that a dart thrown at the board is equally likely to land anywhere on the board. What is probability that the dart lands within the center square?

[asy]
unitsize(10mm);
defaultpen(linewidth(.8pt)+fontsize(10pt));
dotfactor=4;

pair A=(0,1), B=(1,0), C=(1+sqrt(2),0), D=(2+sqrt(2),1), E=(2+sqrt(2),1+sqrt(2)), F=(1+sqrt(2),2+sqrt(2)), G=(1,2+sqrt(2)), H=(0,1+sqrt(2));

draw(A--B--C--D--E--F--G--H--cycle);
draw(A--D);
draw(B--G);
draw(C--F);
draw(E--H);

[/asy]

$ \textbf{(A)}\ \frac{\sqrt{2} - 1}{2} \qquad\textbf{(B)}\ \frac{1}{4} \qquad\textbf{(C)}\ \frac{2 - \sqrt{2}}{2} \qquad\textbf{(D)}\ \frac{\sqrt{2}}{4} \qquad\textbf{(E)}\ 2 - \sqrt{2}$"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"A dart board is a regular octagon divided into regions as shown. Suppose that a dart thrown at the board is equally likely to land anywhere on the board. What is probability that the dart lands within the center square?

[asy]
unitsize(10mm);
defaultpen(linewidth(.8pt)+fontsize(10pt));
dotfactor=4;

pair A=(0,1), B=(1,0), C=(1+sqrt(2),0), D=(2+sqrt(2),1), E=(2+sqrt(2),1+sqrt(2)), F=(1+sqrt(2),2+sqrt(2)), G=(1,2+sqrt(2)), H=(0,1+sqrt(2));

draw(A--B--C--D--E--F--G--H--cycle);
draw(A--D);
draw(B--G);
draw(C--F);
draw(E--H);

[/asy]

$ \textbf{(A)}\ \frac{\sqrt{2} - 1}{2} \qquad\textbf{(B)}\ \frac{1}{4} \qquad\textbf{(C)}\ \frac{2 - \sqrt{2}}{2} \qquad\textbf{(D)}\ \frac{\sqrt{2}}{4} \qquad\textbf{(E)}\ 2 - \sqrt{2}$"
2011 AMC 10|B|2011|17||"In the given circle, the diameter $\overline{EB}$ is parallel to $\overline{DC}$, and $\overline{AB}$ is parallel to $\overline{ED}$. The angles $AEB$ and $ABE$ are in the ratio $4:5$. What is the degree measure of angle $BCD$?

[asy]
unitsize(7mm);
defaultpen(linewidth(.8pt)+fontsize(10pt));
dotfactor=4;
real r=3;
pair A=(-3cos(80),-3sin(80));
pair D=(3cos(80),3sin(80)), C=(-3cos(80),3sin(80));
pair O=(0,0), E=(-3,0), B=(3,0);
path outer=Circle(O,r);
draw(outer);
draw(E--B);
draw(E--A);
draw(B--A);
draw(E--D);
draw(C--D);
draw(B--C);
pair[] ps={A,B,C,D,E,O};
dot(ps);
label(""$A$"",A,N);
label(""$B$"",B,NE);
label(""$C$"",C,S);
label(""$D$"",D,S);
label(""$E$"",E,NW);
label(""$$"",O,N);[/asy]
$ \textbf{(A)}\  120 \qquad
\textbf{(B)}\ 125  \qquad
\textbf{(C)}\  130  \qquad
\textbf{(D)}\  135  \qquad
\textbf{(E)}\  140 $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"In the given circle, the diameter $\overline{EB}$ is parallel to $\overline{DC}$, and $\overline{AB}$ is parallel to $\overline{ED}$. The angles $AEB$ and $ABE$ are in the ratio $4:5$. What is the degree measure of angle $BCD$?

[asy]
unitsize(7mm);
defaultpen(linewidth(.8pt)+fontsize(10pt));
dotfactor=4;
real r=3;
pair A=(-3cos(80),-3sin(80));
pair D=(3cos(80),3sin(80)), C=(-3cos(80),3sin(80));
pair O=(0,0), E=(-3,0), B=(3,0);
path outer=Circle(O,r);
draw(outer);
draw(E--B);
draw(E--A);
draw(B--A);
draw(E--D);
draw(C--D);
draw(B--C);
pair[] ps={A,B,C,D,E,O};
dot(ps);
label(""$A$"",A,N);
label(""$B$"",B,NE);
label(""$C$"",C,S);
label(""$D$"",D,S);
label(""$E$"",E,NW);
label(""$$"",O,N);[/asy]
$ \textbf{(A)}\  120 \qquad
\textbf{(B)}\ 125  \qquad
\textbf{(C)}\  130  \qquad
\textbf{(D)}\  135  \qquad
\textbf{(E)}\  140 $"
2011 AMC 10|B|2011|18||"Rectangle $ABCD$ has $AB=6$ and $BC=3$. Point $M$ is chosen on side $AB$ so that $\angle AMD = \angle CMD$. What is the degree measure of $\angle AMD$?

$ \textbf{(A)}\ 15  \qquad
\textbf{(B)}\  30 \qquad
\textbf{(C)}\ 45  \qquad
\textbf{(D)}\ 60  \qquad
\textbf{(E)}\  75 $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"Rectangle $ABCD$ has $AB=6$ and $BC=3$. Point $M$ is chosen on side $AB$ so that $\angle AMD = \angle CMD$. What is the degree measure of $\angle AMD$?

$ \textbf{(A)}\ 15  \qquad
\textbf{(B)}\  30 \qquad
\textbf{(C)}\ 45  \qquad
\textbf{(D)}\ 60  \qquad
\textbf{(E)}\  75 $"
2011 AMC 10|B|2011|19||"What is the product of all the roots of the equation \[\sqrt{5|x|+8} = \sqrt{x^2-16}. \]

$ \textbf{(A)}\  -64 \qquad
\textbf{(B)}\ -24  \qquad
\textbf{(C)}\  -9  \qquad
\textbf{(D)}\  24  \qquad
\textbf{(E)}\ 576  $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"What is the product of all the roots of the equation \[\sqrt{5|x|+8} = \sqrt{x^2-16}. \]

$ \textbf{(A)}\  -64 \qquad
\textbf{(B)}\ -24  \qquad
\textbf{(C)}\  -9  \qquad
\textbf{(D)}\  24  \qquad
\textbf{(E)}\ 576  $"
2011 AMC 10|B|2011|20||"Rhombus $ABCD$ has side length $2$ and $\angle B = 120 ^\circ$. Region $R$ consists of all points inside the rhombus that are closer to vertex $B$ than any of the other three vertices. What is the area of $R$?

$ \textbf{(A)}\  \frac{\sqrt{3}}{3} \qquad
\textbf{(B)}\ \frac{\sqrt{3}}{2}   \qquad
\textbf{(C)}\ \frac{2\sqrt{3}}{3}   \qquad
\textbf{(D)}\ 1+\frac{\sqrt{3}}{3}   \qquad
\textbf{(E)}\  2 $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"Rhombus $ABCD$ has side length $2$ and $\angle B = 120 ^\circ$. Region $R$ consists of all points inside the rhombus that are closer to vertex $B$ than any of the other three vertices. What is the area of $R$?

$ \textbf{(A)}\  \frac{\sqrt{3}}{3} \qquad
\textbf{(B)}\ \frac{\sqrt{3}}{2}   \qquad
\textbf{(C)}\ \frac{2\sqrt{3}}{3}   \qquad
\textbf{(D)}\ 1+\frac{\sqrt{3}}{3}   \qquad
\textbf{(E)}\  2 $"
2011 AMC 10|B|2011|21||"Brian writes down four integers $w > x > y > z$ whose sum is $44$. The pairwise positive differences of these numbers are $1,3,4,5,6,$ and $9$. What is the sum of the possible values for $w$?

$ \textbf{(A)}\  16 \qquad
\textbf{(B)}\ 31  \qquad
\textbf{(C)}\ 48  \qquad
\textbf{(D)}\ 62  \qquad
\textbf{(E)}\  93 $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"Brian writes down four integers $w > x > y > z$ whose sum is $44$. The pairwise positive differences of these numbers are $1,3,4,5,6,$ and $9$. What is the sum of the possible values for $w$?

$ \textbf{(A)}\  16 \qquad
\textbf{(B)}\ 31  \qquad
\textbf{(C)}\ 48  \qquad
\textbf{(D)}\ 62  \qquad
\textbf{(E)}\  93 $"
2011 AMC 10|B|2011|22||"A pyramid has a square base with sides of length 1 and has lateral faces that are equilateral triangles. A cube is placed within the pyramid so that one face is on the base of the pyramid and its opposite face has all its edges on the lateral faces of the pyramid. What is the volume of this cube?

$ \textbf{(A)}\ 5\sqrt{2}-7  \qquad
\textbf{(B)}\ 7-4\sqrt{3}  \qquad
\textbf{(C)}\ \frac{2\sqrt{2}}{27}  \qquad
\textbf{(D)}\ \frac{\sqrt{2}}{9}  \qquad
\textbf{(E)}\ \frac{\sqrt{3}}{9}    $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"A pyramid has a square base with sides of length 1 and has lateral faces that are equilateral triangles. A cube is placed within the pyramid so that one face is on the base of the pyramid and its opposite face has all its edges on the lateral faces of the pyramid. What is the volume of this cube?

$ \textbf{(A)}\ 5\sqrt{2}-7  \qquad
\textbf{(B)}\ 7-4\sqrt{3}  \qquad
\textbf{(C)}\ \frac{2\sqrt{2}}{27}  \qquad
\textbf{(D)}\ \frac{\sqrt{2}}{9}  \qquad
\textbf{(E)}\ \frac{\sqrt{3}}{9}    $"
2011 AMC 10|B|2011|23||"What is the hundreds digit of $2011^{2011}$?

$ \textbf{(A)}\  1 \qquad
\textbf{(B)}\  4 \qquad
\textbf{(C)}\  5  \qquad
\textbf{(D)}\  6  \qquad
\textbf{(E)}\  9 $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"What is the hundreds digit of $2011^{2011}$?

$ \textbf{(A)}\  1 \qquad
\textbf{(B)}\  4 \qquad
\textbf{(C)}\  5  \qquad
\textbf{(D)}\  6  \qquad
\textbf{(E)}\  9 $"
2011 AMC 10|B|2011|24||"A lattice point in an $xy$-coordinate system is any point $(x,y)$ where both $x$ and $y$ are integers. The graph of $y=mx+2$ passes through no lattice point with $0<x \le 100$ for all $m$ such that $\frac{1}{2}<m<a$. What is the maximum possible value of $a$?

$ \textbf{(A)}\ \frac{51}{101}  \qquad
\textbf{(B)}\ \frac{50}{99}  \qquad
\textbf{(C)}\ \frac{51}{100}  \qquad
\textbf{(D)}\  \frac{52}{101} \qquad
\textbf{(E)}\  \frac{13}{25} $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"A lattice point in an $xy$-coordinate system is any point $(x,y)$ where both $x$ and $y$ are integers. The graph of $y=mx+2$ passes through no lattice point with $0<x \le 100$ for all $m$ such that $\frac{1}{2}<m<a$. What is the maximum possible value of $a$?

$ \textbf{(A)}\ \frac{51}{101}  \qquad
\textbf{(B)}\ \frac{50}{99}  \qquad
\textbf{(C)}\ \frac{51}{100}  \qquad
\textbf{(D)}\  \frac{52}{101} \qquad
\textbf{(E)}\  \frac{13}{25} $"
2011 AMC 10|B|2011|25||"Let $T_1$ be a triangle with sides $2011, 2012,$ and $2013$. For $n \ge 1$, if $T_n=\triangle ABC$ and $D,E,$ and $F$ are the points of tangency of the incircle of $\triangle ABC$ to the sides $AB,BC$ and $AC$, respectively, then $T_{n+1}$ is a triangle with side lengths $AD,BE,$ and $CF$, if it exists. What is the perimeter of the last triangle in the sequence $(T_n)$?

$ \textbf{(A)}\  \frac{1509}{8} \qquad
\textbf{(B)}\ \frac{1509}{32}  \qquad
\textbf{(C)}\ \frac{1509}{64}  \qquad
\textbf{(D)}\ \frac{1509}{128}  \qquad
\textbf{(E)}\ \frac{1509}{256}  $"|-1|-1|https://artofproblemsolving.com/community/c4809_2011_amc_10|"Let $T_1$ be a triangle with sides $2011, 2012,$ and $2013$. For $n \ge 1$, if $T_n=\triangle ABC$ and $D,E,$ and $F$ are the points of tangency of the incircle of $\triangle ABC$ to the sides $AB,BC$ and $AC$, respectively, then $T_{n+1}$ is a triangle with side lengths $AD,BE,$ and $CF$, if it exists. What is the perimeter of the last triangle in the sequence $(T_n)$?

$ \textbf{(A)}\  \frac{1509}{8} \qquad
\textbf{(B)}\ \frac{1509}{32}  \qquad
\textbf{(C)}\ \frac{1509}{64}  \qquad
\textbf{(D)}\ \frac{1509}{128}  \qquad
\textbf{(E)}\ \frac{1509}{256}  $"
2010 AMC 10|A -- February 9th|2010|1||"Mary's top book shelf holds five books with the following widths, in centimeters: $ 6$, $ \frac12$, $ 1$, $ 2.5$, and $ 10$. What is the average book width, in centimeters?

$ \textbf{(A)}\ 1 \qquad
\textbf{(B)}\ 2 \qquad
\textbf{(C)}\ 3 \qquad
\textbf{(D)}\ 4 \qquad
\textbf{(E)}\ 5$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"Mary's top book shelf holds five books with the following widths, in centimeters: $ 6$, $ \frac12$, $ 1$, $ 2.5$, and $ 10$. What is the average book width, in centimeters?

$ \textbf{(A)}\ 1 \qquad
\textbf{(B)}\ 2 \qquad
\textbf{(C)}\ 3 \qquad
\textbf{(D)}\ 4 \qquad
\textbf{(E)}\ 5$"
2010 AMC 10|A -- February 9th|2010|2||"Four identical squares and one rectangle are placed together to form one large square as shown. The length of the rectangle is how many times as large as its width?
[asy]unitsize(8mm);
defaultpen(linewidth(.8pt));

draw(scale(4)*unitsquare);
draw((0,3)--(4,3));
draw((1,3)--(1,4));
draw((2,3)--(2,4));
draw((3,3)--(3,4));[/asy]$ \textbf{(A)}\ \frac {5}{4} \qquad \textbf{(B)}\ \frac {4}{3} \qquad \textbf{(C)}\ \frac {3}{2} \qquad \textbf{(D)}\ 2 \qquad \textbf{(E)}\ 3$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"Four identical squares and one rectangle are placed together to form one large square as shown. The length of the rectangle is how many times as large as its width?
[asy]unitsize(8mm);
defaultpen(linewidth(.8pt));

draw(scale(4)*unitsquare);
draw((0,3)--(4,3));
draw((1,3)--(1,4));
draw((2,3)--(2,4));
draw((3,3)--(3,4));[/asy]$ \textbf{(A)}\ \frac {5}{4} \qquad \textbf{(B)}\ \frac {4}{3} \qquad \textbf{(C)}\ \frac {3}{2} \qquad \textbf{(D)}\ 2 \qquad \textbf{(E)}\ 3$"
2010 AMC 10|A -- February 9th|2010|3||"Tyrone had $ 97$ marbles and Eric had $ 11$ marbles. Tyrone then gave some of his marbles to Eric so that Tyrone ended with twice as many marbles as Eric. How many marbles did Tyrone give to Eric?

$ \textbf{(A)}\ 3 \qquad
\textbf{(B)}\ 13 \qquad
\textbf{(C)}\ 18 \qquad
\textbf{(D)}\ 25 \qquad
\textbf{(E)}\ 29$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"Tyrone had $ 97$ marbles and Eric had $ 11$ marbles. Tyrone then gave some of his marbles to Eric so that Tyrone ended with twice as many marbles as Eric. How many marbles did Tyrone give to Eric?

$ \textbf{(A)}\ 3 \qquad
\textbf{(B)}\ 13 \qquad
\textbf{(C)}\ 18 \qquad
\textbf{(D)}\ 25 \qquad
\textbf{(E)}\ 29$"
2010 AMC 10|A -- February 9th|2010|4||"A book that is to be recorded onto compact discs takes $ 412$ minutes to read aloud. Each disc can hold up to $ 56$ minutes of reading. Assume that the smallest possible number of discs is used and that each disc contains the same length of reading. How many minutes of reading will each disc contain?

$ \textbf{(A)}\ 50.2 \qquad
\textbf{(B)}\ 51.5 \qquad
\textbf{(C)}\ 52.4 \qquad
\textbf{(D)}\ 53.8 \qquad
\textbf{(E)}\ 55.2$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"A book that is to be recorded onto compact discs takes $ 412$ minutes to read aloud. Each disc can hold up to $ 56$ minutes of reading. Assume that the smallest possible number of discs is used and that each disc contains the same length of reading. How many minutes of reading will each disc contain?

$ \textbf{(A)}\ 50.2 \qquad
\textbf{(B)}\ 51.5 \qquad
\textbf{(C)}\ 52.4 \qquad
\textbf{(D)}\ 53.8 \qquad
\textbf{(E)}\ 55.2$"
2010 AMC 10|A -- February 9th|2010|5||"The area of a circle whose circumference is $ 24\pi$ is $ k\pi$. What is the value of $ k$?

$ \textbf{(A)}\ 6 \qquad
\textbf{(B)}\ 12 \qquad
\textbf{(C)}\ 24 \qquad
\textbf{(D)}\ 36 \qquad
\textbf{(E)}\ 144$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"The area of a circle whose circumference is $ 24\pi$ is $ k\pi$. What is the value of $ k$?

$ \textbf{(A)}\ 6 \qquad
\textbf{(B)}\ 12 \qquad
\textbf{(C)}\ 24 \qquad
\textbf{(D)}\ 36 \qquad
\textbf{(E)}\ 144$"
2010 AMC 10|A -- February 9th|2010|6||"For positive numbers $ x$ and $ y$ the operation $ \spadesuit(x,y)$ is defined as
\[ \spadesuit(x,y)=x-\frac1y\]What is $ \spadesuit(2,\spadesuit(2,2))$?

$ \textbf{(A)}\ \frac23 \qquad
\textbf{(B)}\ 1 \qquad
\textbf{(C)}\ \frac43 \qquad
\textbf{(D)}\ \frac53 \qquad
\textbf{(E)}\ 2$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"For positive numbers $ x$ and $ y$ the operation $ \spadesuit(x,y)$ is defined as
\[ \spadesuit(x,y)=x-\frac1y\]What is $ \spadesuit(2,\spadesuit(2,2))$?

$ \textbf{(A)}\ \frac23 \qquad
\textbf{(B)}\ 1 \qquad
\textbf{(C)}\ \frac43 \qquad
\textbf{(D)}\ \frac53 \qquad
\textbf{(E)}\ 2$"
2010 AMC 10|A -- February 9th|2010|7||"Crystal has a running course marked out for her daily run. She starts this run by heading due north for one mile. She then runs northeast for one mile, then southeast for one mile. The last portion of her run takes her on a straight line back to where she started. How far, in miles is this last portion of her run?

$ \textbf{(A)}\ 1 \qquad
\textbf{(B)}\ \sqrt2 \qquad
\textbf{(C)}\ \sqrt3 \qquad
\textbf{(D)}\ 2 \qquad
\textbf{(E)}\ 2\sqrt2$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"Crystal has a running course marked out for her daily run. She starts this run by heading due north for one mile. She then runs northeast for one mile, then southeast for one mile. The last portion of her run takes her on a straight line back to where she started. How far, in miles is this last portion of her run?

$ \textbf{(A)}\ 1 \qquad
\textbf{(B)}\ \sqrt2 \qquad
\textbf{(C)}\ \sqrt3 \qquad
\textbf{(D)}\ 2 \qquad
\textbf{(E)}\ 2\sqrt2$"
2010 AMC 10|A -- February 9th|2010|8||"Tony works $ 2$ hours a day and is paid $ \$0.50$ per hour for each full year of his age. During a six month period Tony worked $ 50$ days and earned $ \$630$. How old was Tony at the end of the six month period?

$ \textbf{(A)}\ 9 \qquad \textbf{(B)}\ 11 \qquad \textbf{(C)}\ 12 \qquad \textbf{(D)}\ 13 \qquad \textbf{(E)}\ 14$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"Tony works $ 2$ hours a day and is paid $ \$0.50$ per hour for each full year of his age. During a six month period Tony worked $ 50$ days and earned $ \$630$. How old was Tony at the end of the six month period?

$ \textbf{(A)}\ 9 \qquad \textbf{(B)}\ 11 \qquad \textbf{(C)}\ 12 \qquad \textbf{(D)}\ 13 \qquad \textbf{(E)}\ 14$"
2010 AMC 10|A -- February 9th|2010|9||"A \textit{palindrome}, such as $ 83438$, is a number that remains the same when its digits are reversed. The numbers $ x$ and $ x + 32$ are three-digit and four-digit palindromes, respectively. What is the sum of the digits of x?

$ \textbf{(A)}\ 20\qquad \textbf{(B)}\ 21\qquad \textbf{(C)}\ 22\qquad \textbf{(D)}\ 23\qquad \textbf{(E)}\ 24$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"A \textit{palindrome}, such as $ 83438$, is a number that remains the same when its digits are reversed. The numbers $ x$ and $ x + 32$ are three-digit and four-digit palindromes, respectively. What is the sum of the digits of x?

$ \textbf{(A)}\ 20\qquad \textbf{(B)}\ 21\qquad \textbf{(C)}\ 22\qquad \textbf{(D)}\ 23\qquad \textbf{(E)}\ 24$"
2010 AMC 10|A -- February 9th|2010|10||"Marvin had a birthday on Tuesday, May $ 27$ in the leap year $ 2008$. In what year will his birthday next fall on a Saturday?

$ \textbf{(A)}\ 2011 \qquad
\textbf{(B)}\ 2012 \qquad
\textbf{(C)}\ 2013 \qquad
\textbf{(D)}\ 2015 \qquad
\textbf{(E)}\ 2017$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"Marvin had a birthday on Tuesday, May $ 27$ in the leap year $ 2008$. In what year will his birthday next fall on a Saturday?

$ \textbf{(A)}\ 2011 \qquad
\textbf{(B)}\ 2012 \qquad
\textbf{(C)}\ 2013 \qquad
\textbf{(D)}\ 2015 \qquad
\textbf{(E)}\ 2017$"
2010 AMC 10|A -- February 9th|2010|11||"The length of the interval of solutions of the inequality $ a\le 2x+3\le b$ is $ 10$. What is $ b-a$?

$ \textbf{(A)}\ 6 \qquad
\textbf{(B)}\ 10 \qquad
\textbf{(C)}\ 15 \qquad
\textbf{(D)}\ 20 \qquad
\textbf{(E)}\ 30$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"The length of the interval of solutions of the inequality $ a\le 2x+3\le b$ is $ 10$. What is $ b-a$?

$ \textbf{(A)}\ 6 \qquad
\textbf{(B)}\ 10 \qquad
\textbf{(C)}\ 15 \qquad
\textbf{(D)}\ 20 \qquad
\textbf{(E)}\ 30$"
2010 AMC 10|A -- February 9th|2010|12||"Logan is constructing a scaled model of his town. The city's water tower stands $ 40$ meters high, and the top portion is a sphere that holds $ 100,000$ liters of water. Logan's miniature water tower holds $ 0.1$ liters. How tall, in meters, should Logan make his tower?

$ \textbf{(A)}\ 0.04\qquad \textbf{(B)}\ \frac{0.4}{\pi}\qquad \textbf{(C)}\ 0.4\qquad \textbf{(D)}\ \frac{4}{\pi}\qquad \textbf{(E)}\ 4$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"Logan is constructing a scaled model of his town. The city's water tower stands $ 40$ meters high, and the top portion is a sphere that holds $ 100,000$ liters of water. Logan's miniature water tower holds $ 0.1$ liters. How tall, in meters, should Logan make his tower?

$ \textbf{(A)}\ 0.04\qquad \textbf{(B)}\ \frac{0.4}{\pi}\qquad \textbf{(C)}\ 0.4\qquad \textbf{(D)}\ \frac{4}{\pi}\qquad \textbf{(E)}\ 4$"
2010 AMC 10|A -- February 9th|2010|13||"Angelina drove at an average rate of $ 80$ kph and then stopped $ 20$ minutes for gas. After the stop, she drove at an average rate of $ 100$ kph. Altogether she drove $ 250$ km in a total trip time of $ 3$ hours including the stop. Which equation could be used to solve for the time $ t$ in hours that she drove before her stop?

$ \textbf{(A)}\ 80t+100(8/3-t)=250 \qquad
\textbf{(B)}\ 80t=250 \qquad
\textbf{(C)}\ 100t=250 \\
\textbf{(D)}\ 90t=250 \qquad
\textbf{(E)}\ 80(8/3-t)+100t=250$"|-1|-1|https://artofproblemsolving.com/community/c4808_2010_amc_10|"Angelina drove at an average rate of $ 80$ kph and then stopped $ 20$ minutes for gas. After the stop, she drove at an average rate of $ 100$ kph. Altogether she drove $ 250$ km in a total trip time of $ 3$ hours including the stop. Which equation could be used to solve for the time $ t$ in hours that she drove before her stop?

$ \textbf{(A)}\ 80t+100(8/3-t)=250 \qquad
\textbf{(B)}\ 80t=250 \qquad
\textbf{(C)}\ 100t=250 \\
\textbf{(D)}\ 90t=250 \qquad
\textbf{(E)}\ 80(8/3-t)+100t=250$"
